Id_de_sentencia,IdVictima,TipoPersona,TipoVictima,Sexo,FchVictimizanteIni,FchVictimizanteFin,ViolaciónDerechoHumano
25586,27044,Persona Jurídica,,Se desconoce,08/01/2020 12:00:00 a. m.,08/01/2020 12:00:00 a. m.,No
25587,27045,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25292,26719,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27539,29253,Persona Jurídica,,Se desconoce,11/01/2021 12:00:00 a. m.,11/01/2021 12:00:00 a. m.,No
26873,28547,Persona Jurídica,,Se desconoce,12/01/2020 12:00:00 a. m.,12/01/2020 12:00:00 a. m.,No
28171,29903,Persona Jurídica,,Se desconoce,13/01/2020 12:00:00 a. m.,13/01/2020 12:00:00 a. m.,No
25588,27046,Persona Jurídica,,Se desconoce,14/01/2020 12:00:00 a. m.,14/01/2020 12:00:00 a. m.,No
26038,27485,Persona Jurídica,,Se desconoce,14/01/2020 12:00:00 a. m.,27/03/2021 12:00:00 a. m.,No
25589,27047,Persona Jurídica,,Se desconoce,16/01/2020 12:00:00 a. m.,16/01/2020 12:00:00 a. m.,No
25371,26801,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28786,30561,Persona Jurídica,,Se desconoce,20/01/2020 12:00:00 a. m.,20/01/2020 12:00:00 a. m.,No
28536,30288,Persona Jurídica,,Se desconoce,12/01/2020 12:00:00 a. m.,12/01/2020 12:00:00 a. m.,No
25296,26724,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26434,27995,Persona Jurídica,,Se desconoce,23/01/2020 12:00:00 a. m.,23/01/2020 12:00:00 a. m.,No
24869,26294,Persona Jurídica,,Se desconoce,25/01/2020 12:00:00 a. m.,25/01/2020 12:00:00 a. m.,No
30126,32005,Persona Jurídica,,Se desconoce,01/01/2021 12:00:00 a. m.,31/12/2021 12:00:00 a. m.,No
27287,28975,Persona Jurídica,,Se desconoce,04/01/2020 12:00:00 a. m.,04/01/2020 12:00:00 a. m.,No
26815,28487,Persona Jurídica,,Se desconoce,25/01/2020 12:00:00 a. m.,25/01/2020 12:00:00 a. m.,No
27368,29069,Persona Jurídica,,Se desconoce,27/01/2020 12:00:00 a. m.,27/01/2020 12:00:00 a. m.,No
25426,26881,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26971,28647,Persona Jurídica,,Se desconoce,28/01/2020 12:00:00 a. m.,28/01/2020 12:00:00 a. m.,No
24870,26295,Persona Jurídica,,Se desconoce,15/01/2020 12:00:00 a. m.,15/01/2020 12:00:00 a. m.,No
27402,29107,Persona Jurídica,,Se desconoce,28/01/2020 12:00:00 a. m.,28/01/2020 12:00:00 a. m.,No
19749,32163,Persona Jurídica,,Se desconoce,28/12/2019 12:00:00 a. m.,28/12/2019 12:00:00 a. m.,No
26225,27677,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26226,27678,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27387,29091,Persona Jurídica,,Se desconoce,30/01/2020 12:00:00 a. m.,30/01/2020 12:00:00 a. m.,No
26658,28327,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29163,30979,Persona Jurídica,,Se desconoce,30/01/2020 12:00:00 a. m.,30/01/2020 12:00:00 a. m.,No
30284,32165,Persona Jurídica,,Se desconoce,31/01/2020 12:00:00 a. m.,31/01/2020 12:00:00 a. m.,No
25293,26721,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29992,31817,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28213,29946,Persona Jurídica,,Se desconoce,03/02/2020 12:00:00 a. m.,03/02/2020 12:00:00 a. m.,No
28430,30165,Persona Jurídica,,Se desconoce,04/02/2020 12:00:00 a. m.,04/02/2020 12:00:00 a. m.,No
25291,26718,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26827,28499,Persona Jurídica,,Se desconoce,04/02/2020 12:00:00 a. m.,04/02/2020 12:00:00 a. m.,No
27621,29355,Persona Jurídica,,Se desconoce,22/10/2017 12:00:00 a. m.,22/10/2017 12:00:00 a. m.,No
27696,29425,Persona Jurídica,,Se desconoce,30/01/2020 12:00:00 a. m.,30/01/2020 12:00:00 a. m.,No
27273,28958,Persona Jurídica,,Se desconoce,09/02/2020 12:00:00 a. m.,09/02/2020 12:00:00 a. m.,No
27409,29116,Persona Jurídica,,Se desconoce,10/02/2020 12:00:00 a. m.,10/02/2020 12:00:00 a. m.,No
25553,27011,Persona Jurídica,,Se desconoce,11/02/2020 12:00:00 a. m.,11/02/2020 12:00:00 a. m.,No
27457,29170,Persona Jurídica,,Se desconoce,12/02/2020 12:00:00 a. m.,12/02/2020 12:00:00 a. m.,No
27385,29089,Persona Jurídica,,Se desconoce,12/02/2020 12:00:00 a. m.,12/02/2020 12:00:00 a. m.,No
27386,29090,Persona Jurídica,,Se desconoce,12/02/2020 12:00:00 a. m.,12/02/2020 12:00:00 a. m.,No
27383,29087,Persona Jurídica,,Se desconoce,13/02/2020 12:00:00 a. m.,13/02/2020 12:00:00 a. m.,No
28857,30647,Persona Física,Directa,Mujer,25/08/2019 12:00:00 a. m.,26/08/2019 12:00:00 a. m.,No
26825,28497,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25428,26884,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25024,26450,Persona Jurídica,,Se desconoce,16/02/2020 12:00:00 a. m.,16/02/2020 12:00:00 a. m.,No
25025,26451,Persona Jurídica,,Se desconoce,25/06/2019 12:00:00 a. m.,25/06/2019 12:00:00 a. m.,No
25309,26738,Persona Jurídica,,Se desconoce,29/10/2019 12:00:00 a. m.,29/10/2019 12:00:00 a. m.,No
29177,30992,Persona Jurídica,,Se desconoce,16/02/2020 12:00:00 a. m.,16/02/2020 12:00:00 a. m.,No
24871,26296,Persona Jurídica,,Se desconoce,17/02/2020 12:00:00 a. m.,17/02/2020 12:00:00 a. m.,No
28631,30750,Persona Jurídica,,Se desconoce,19/02/2020 12:00:00 a. m.,19/02/2020 12:00:00 a. m.,No
18501,26720,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25299,26727,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28475,30217,Persona Jurídica,,Se desconoce,21/02/2020 12:00:00 a. m.,21/02/2020 12:00:00 a. m.,No
29511,31351,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28597,30360,Persona Jurídica,,Se desconoce,16/02/2020 12:00:00 a. m.,16/02/2020 12:00:00 a. m.,No
24896,26326,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25591,27049,Persona Jurídica,,Se desconoce,26/02/2020 12:00:00 a. m.,26/02/2020 12:00:00 a. m.,No
29968,31791,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27887,29617,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27231,28907,Persona Jurídica,,Se desconoce,26/02/2020 12:00:00 a. m.,26/02/2020 12:00:00 a. m.,No
25820,27269,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26728,28392,Persona Jurídica,,Se desconoce,26/02/2020 12:00:00 a. m.,26/02/2020 12:00:00 a. m.,No
27760,29491,Persona Jurídica,,Se desconoce,25/10/2017 12:00:00 a. m.,25/10/2017 12:00:00 a. m.,No
25599,27056,Persona Jurídica,,Se desconoce,28/02/2020 12:00:00 a. m.,28/02/2020 12:00:00 a. m.,No
24889,26314,Persona Jurídica,,Se desconoce,28/02/2020 12:00:00 a. m.,28/02/2020 12:00:00 a. m.,No
28358,30087,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28647,30411,Persona Jurídica,,Se desconoce,01/01/2011 12:00:00 a. m.,31/12/2011 12:00:00 a. m.,No
30195,32084,Persona Jurídica,,Se desconoce,26/02/2020 12:00:00 a. m.,26/02/2020 12:00:00 a. m.,No
28781,30556,Persona Jurídica,,Se desconoce,29/02/2020 12:00:00 a. m.,29/02/2020 12:00:00 a. m.,No
27695,29424,Persona Jurídica,,Se desconoce,28/02/2019 12:00:00 a. m.,28/02/2019 12:00:00 a. m.,No
27856,29598,Persona Jurídica,,Se desconoce,24/02/2020 12:00:00 a. m.,24/02/2020 12:00:00 a. m.,No
27491,29199,Persona Jurídica,,Se desconoce,02/03/2020 12:00:00 a. m.,02/03/2020 12:00:00 a. m.,No
28743,30520,Persona Física,Directa,Hombre,10/02/2020 12:00:00 a. m.,10/02/2020 12:00:00 a. m.,No
28743,30521,Persona Física,Directa,Hombre,10/02/2020 12:00:00 a. m.,10/02/2020 12:00:00 a. m.,No
28743,30522,Persona Física,Directa,Mujer,10/02/2020 12:00:00 a. m.,10/02/2020 12:00:00 a. m.,No
27783,29514,Persona Jurídica,,Se desconoce,05/03/2019 12:00:00 a. m.,05/03/2019 12:00:00 a. m.,No
27382,29086,Persona Jurídica,,Se desconoce,04/03/2020 12:00:00 a. m.,04/03/2020 12:00:00 a. m.,No
28968,30763,Persona Jurídica,,Se desconoce,24/02/2020 12:00:00 a. m.,24/02/2020 12:00:00 a. m.,No
27073,28757,Persona Jurídica,,Se desconoce,08/03/2020 12:00:00 a. m.,08/03/2020 12:00:00 a. m.,No
26223,27675,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27911,29645,Persona Jurídica,,Se desconoce,11/03/2020 12:00:00 a. m.,11/03/2020 12:00:00 a. m.,No
25453,26909,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26236,27689,Persona Jurídica,,Se desconoce,30/10/2021 12:00:00 a. m.,07/04/2022 12:00:00 a. m.,No
25452,26908,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25454,26910,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29528,31370,Persona Jurídica,,Se desconoce,19/03/2020 12:00:00 a. m.,19/03/2020 12:00:00 a. m.,No
27379,29084,Persona Jurídica,,Se desconoce,23/03/2020 12:00:00 a. m.,23/03/2020 12:00:00 a. m.,No
29150,30966,Persona Jurídica,,Se desconoce,24/03/2020 12:00:00 a. m.,24/03/2020 12:00:00 a. m.,No
29837,31664,Persona Jurídica,,Se desconoce,24/03/2020 12:00:00 a. m.,24/03/2020 12:00:00 a. m.,No
27541,29254,Persona Jurídica,,Se desconoce,26/03/2020 12:00:00 a. m.,26/03/2020 12:00:00 a. m.,No
24894,26328,Persona Jurídica,,Se desconoce,27/03/2020 12:00:00 a. m.,27/03/2020 12:00:00 a. m.,No
24906,26332,Persona Jurídica,,Se desconoce,28/03/2020 12:00:00 a. m.,28/03/2020 12:00:00 a. m.,No
28543,32145,Persona Jurídica,,Se desconoce,29/09/2018 12:00:00 a. m.,29/09/2018 12:00:00 a. m.,No
28447,30189,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25463,26919,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28790,30564,Persona Jurídica,Directa,No tiene valor,30/03/2020 12:00:00 a. m.,30/03/2020 12:00:00 a. m.,No
29626,31448,Persona Jurídica,,Se desconoce,31/12/2015 12:00:00 a. m.,31/12/2015 12:00:00 a. m.,No
27566,29295,Persona Jurídica,,Se desconoce,30/03/2020 12:00:00 a. m.,30/03/2020 12:00:00 a. m.,No
24908,26334,Persona Jurídica,,Se desconoce,30/03/2020 12:00:00 a. m.,30/03/2020 12:00:00 a. m.,No
26751,28414,Persona Jurídica,,Se desconoce,31/03/2020 12:00:00 a. m.,31/03/2020 12:00:00 a. m.,No
27693,29423,Persona Jurídica,,Se desconoce,02/04/2020 12:00:00 a. m.,02/04/2020 12:00:00 a. m.,No
25028,26454,Persona Jurídica,,Se desconoce,03/04/2020 12:00:00 a. m.,03/04/2020 12:00:00 a. m.,No
27915,29650,Persona Jurídica,,Se desconoce,04/04/2020 12:00:00 a. m.,04/04/2020 12:00:00 a. m.,No
26322,27876,Persona Jurídica,,Se desconoce,01/04/2020 12:00:00 a. m.,01/04/2020 12:00:00 a. m.,No
30020,31848,Persona Jurídica,,Se desconoce,08/04/2020 12:00:00 a. m.,08/04/2020 12:00:00 a. m.,No
28257,29988,Persona Jurídica,,Se desconoce,09/04/2020 12:00:00 a. m.,09/04/2020 12:00:00 a. m.,No
21501,27414,Persona Jurídica,,Se desconoce,09/04/2020 12:00:00 a. m.,09/04/2020 12:00:00 a. m.,No
28694,30441,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25833,27281,Persona Jurídica,,Se desconoce,10/04/2020 12:00:00 a. m.,10/04/2020 12:00:00 a. m.,No
25029,26455,Persona Jurídica,,Se desconoce,12/04/2020 12:00:00 a. m.,12/04/2020 12:00:00 a. m.,No
27719,29449,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29269,31089,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28773,30546,Persona Jurídica,,Se desconoce,12/04/2020 12:00:00 a. m.,12/04/2020 12:00:00 a. m.,No
25600,27057,Persona Jurídica,,Se desconoce,13/04/2020 12:00:00 a. m.,13/04/2020 12:00:00 a. m.,No
25602,27064,Persona Jurídica,,Se desconoce,13/04/2020 12:00:00 a. m.,13/04/2020 12:00:00 a. m.,No
26014,27460,Persona Jurídica,,Se desconoce,13/04/2020 12:00:00 a. m.,10/12/2020 12:00:00 a. m.,No
27317,29009,Persona Jurídica,,Se desconoce,15/04/2020 12:00:00 a. m.,15/04/2020 12:00:00 a. m.,No
28793,30566,Persona Jurídica,,Se desconoce,12/04/2020 12:00:00 a. m.,12/04/2020 12:00:00 a. m.,No
27942,29680,Persona Jurídica,,Se desconoce,17/04/2020 12:00:00 a. m.,17/04/2020 12:00:00 a. m.,No
26039,27486,Persona Jurídica,,Se desconoce,18/04/2020 12:00:00 a. m.,26/04/2021 12:00:00 a. m.,No
26085,27529,Persona Jurídica,,Se desconoce,19/04/2020 12:00:00 a. m.,03/05/2021 12:00:00 a. m.,No
26870,28543,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26086,27530,Persona Jurídica,,Se desconoce,21/04/2020 12:00:00 a. m.,05/03/2021 12:00:00 a. m.,No
27016,28695,Persona Jurídica,,Se desconoce,23/04/2020 12:00:00 a. m.,23/04/2020 12:00:00 a. m.,No
25967,27408,Persona Jurídica,,Se desconoce,23/04/2020 12:00:00 a. m.,23/04/2020 12:00:00 a. m.,No
25967,27407,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29180,30995,Persona Jurídica,,Se desconoce,24/04/2020 12:00:00 a. m.,24/04/2020 12:00:00 a. m.,No
27565,29291,Persona Jurídica,,Se desconoce,25/04/2020 12:00:00 a. m.,25/04/2020 12:00:00 a. m.,No
27367,29067,Persona Jurídica,,Se desconoce,27/04/2020 12:00:00 a. m.,27/04/2020 12:00:00 a. m.,No
27617,29351,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26087,27659,Persona Jurídica,,Se desconoce,03/05/2020 12:00:00 a. m.,22/06/2021 12:00:00 a. m.,No
26211,27660,Persona Jurídica,,Se desconoce,03/05/2020 12:00:00 a. m.,15/06/2021 12:00:00 a. m.,No
26257,29268,Persona Jurídica,,Se desconoce,03/05/2020 12:00:00 a. m.,04/05/2022 12:00:00 a. m.,No
28396,30130,Persona Jurídica,,Se desconoce,28/03/2022 12:00:00 a. m.,28/03/2022 12:00:00 a. m.,No
27377,29082,Persona Jurídica,,Se desconoce,03/05/2020 12:00:00 a. m.,03/05/2020 12:00:00 a. m.,No
28731,30504,Persona Jurídica,,Se desconoce,26/03/2020 12:00:00 a. m.,26/03/2020 12:00:00 a. m.,No
28979,30774,Persona Jurídica,,Se desconoce,28/02/2020 12:00:00 a. m.,28/02/2020 12:00:00 a. m.,No
28122,29856,Persona Jurídica,,Se desconoce,27/01/2020 12:00:00 a. m.,27/01/2020 12:00:00 a. m.,No
27542,29255,Persona Jurídica,,Se desconoce,06/05/2020 12:00:00 a. m.,06/05/2020 12:00:00 a. m.,No
26639,28309,Persona Jurídica,,Se desconoce,06/05/2020 12:00:00 a. m.,06/05/2020 12:00:00 a. m.,No
27366,29066,Persona Jurídica,,Se desconoce,07/05/2020 12:00:00 a. m.,07/05/2020 12:00:00 a. m.,No
16617,29652,Persona Jurídica,,Se desconoce,07/05/2020 12:00:00 a. m.,07/05/2020 12:00:00 a. m.,No
25481,26937,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28211,29943,Persona Jurídica,,Se desconoce,16/05/2020 12:00:00 a. m.,16/05/2020 12:00:00 a. m.,No
24915,26340,Persona Jurídica,,Se desconoce,16/05/2020 12:00:00 a. m.,16/05/2020 12:00:00 a. m.,No
29644,31466,Persona Jurídica,,Se desconoce,17/05/2020 12:00:00 a. m.,14/11/2022 12:00:00 a. m.,No
25661,28839,Persona Jurídica,,Se desconoce,10/05/2020 12:00:00 a. m.,10/05/2020 12:00:00 a. m.,No
29810,31640,Persona Jurídica,,Se desconoce,18/05/2020 12:00:00 a. m.,18/05/2020 12:00:00 a. m.,No
29989,31814,Persona Jurídica,,Se desconoce,18/05/2020 12:00:00 a. m.,18/05/2020 12:00:00 a. m.,No
28763,30539,Persona Jurídica,,Se desconoce,21/05/2020 12:00:00 a. m.,21/05/2020 12:00:00 a. m.,No
27543,29256,Persona Jurídica,,Se desconoce,21/05/2020 12:00:00 a. m.,21/05/2020 12:00:00 a. m.,No
27297,28990,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27297,28989,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27229,28902,Persona Jurídica,,Se desconoce,22/05/2020 12:00:00 a. m.,22/05/2020 12:00:00 a. m.,No
26159,27602,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28418,30153,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28273,30004,Persona Jurídica,,Se desconoce,20/05/2020 12:00:00 a. m.,20/05/2020 12:00:00 a. m.,No
27891,29621,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25968,27410,Persona Jurídica,,Se desconoce,27/05/2020 12:00:00 a. m.,27/05/2020 12:00:00 a. m.,No
28985,30780,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27270,28955,Persona Jurídica,,Se desconoce,23/04/2020 12:00:00 a. m.,23/04/2020 12:00:00 a. m.,No
29692,31526,Persona Jurídica,,Se desconoce,07/05/2020 12:00:00 a. m.,07/05/2020 12:00:00 a. m.,No
26977,28654,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29271,31091,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29170,30985,Persona Jurídica,,Se desconoce,28/05/2020 12:00:00 a. m.,28/05/2020 12:00:00 a. m.,No
25013,26439,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25816,27264,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26016,27461,Persona Jurídica,,Se desconoce,30/05/2020 12:00:00 a. m.,18/12/2020 12:00:00 a. m.,No
27508,29215,Persona Jurídica,,Se desconoce,29/05/2020 12:00:00 a. m.,29/05/2020 12:00:00 a. m.,No
25012,26438,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24949,26365,Persona Jurídica,,Se desconoce,31/05/2020 12:00:00 a. m.,02/07/2020 12:00:00 a. m.,No
29610,31438,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27571,29301,Persona Jurídica,,Se desconoce,19/07/2018 12:00:00 a. m.,19/07/2018 12:00:00 a. m.,No
26932,28609,Persona Jurídica,,Se desconoce,02/06/2020 12:00:00 a. m.,02/06/2020 12:00:00 a. m.,No
29497,31338,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
27583,29312,Persona Jurídica,,Se desconoce,03/06/2020 12:00:00 a. m.,03/06/2020 12:00:00 a. m.,No
27544,29259,Persona Jurídica,,Se desconoce,04/06/2020 12:00:00 a. m.,04/06/2020 12:00:00 a. m.,No
27548,29261,Persona Jurídica,,Se desconoce,04/06/2020 12:00:00 a. m.,04/06/2020 12:00:00 a. m.,No
27526,29240,Persona Jurídica,,Se desconoce,05/06/2020 12:00:00 a. m.,05/06/2020 12:00:00 a. m.,No
27894,29624,Persona Jurídica,,Se desconoce,23/05/2020 12:00:00 a. m.,23/05/2020 12:00:00 a. m.,No
25940,27380,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28517,30265,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25294,26722,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29565,31396,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26859,28532,Persona Jurídica,,Se desconoce,10/06/2020 12:00:00 a. m.,10/06/2020 12:00:00 a. m.,No
25011,26437,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25001,26426,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
30296,32185,Persona Jurídica,,Se desconoce,16/06/2020 12:00:00 a. m.,16/06/2020 12:00:00 a. m.,No
27691,29421,Persona Jurídica,,Se desconoce,11/06/2020 12:00:00 a. m.,11/06/2020 12:00:00 a. m.,No
29723,31632,Persona Jurídica,,Se desconoce,31/12/2016 12:00:00 a. m.,31/12/2016 12:00:00 a. m.,No
25608,27066,Persona Jurídica,,Se desconoce,18/06/2020 12:00:00 a. m.,18/06/2020 12:00:00 a. m.,No
25821,27601,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26018,27463,Persona Jurídica,,Se desconoce,21/06/2020 12:00:00 a. m.,26/08/2020 12:00:00 a. m.,No
26761,28425,Persona Jurídica,,Se desconoce,21/06/2020 12:00:00 a. m.,21/06/2020 12:00:00 a. m.,No
27161,28841,Persona Jurídica,,Se desconoce,18/06/2020 12:00:00 a. m.,18/06/2020 12:00:00 a. m.,No
27446,29159,Persona Jurídica,,Se desconoce,23/06/2020 12:00:00 a. m.,23/06/2020 12:00:00 a. m.,No
27874,29608,Persona Jurídica,,Se desconoce,26/06/2020 12:00:00 a. m.,26/06/2020 12:00:00 a. m.,No
25462,26918,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26020,27465,Persona Jurídica,,Se desconoce,23/06/2020 12:00:00 a. m.,19/12/2020 12:00:00 a. m.,No
26605,28276,Persona Jurídica,,Se desconoce,27/06/2020 12:00:00 a. m.,27/06/2020 12:00:00 a. m.,No
28604,30367,Persona Jurídica,,Se desconoce,09/05/2020 12:00:00 a. m.,09/05/2020 12:00:00 a. m.,No
28745,30524,Persona Jurídica,,Se desconoce,28/06/2020 12:00:00 a. m.,28/06/2020 12:00:00 a. m.,No
26481,28047,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25000,26425,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25624,27082,Persona Jurídica,,Se desconoce,17/06/2020 12:00:00 a. m.,17/06/2020 12:00:00 a. m.,No
29994,31818,Persona Jurídica,,Se desconoce,19/06/2020 12:00:00 a. m.,19/06/2020 12:00:00 a. m.,No
30294,32179,Persona Jurídica,,Se desconoce,17/01/2020 12:00:00 a. m.,17/01/2020 12:00:00 a. m.,No
26544,28090,Persona Jurídica,,Se desconoce,03/03/2020 12:00:00 a. m.,03/03/2020 12:00:00 a. m.,No
27362,29061,Persona Jurídica,,Se desconoce,28/05/2020 12:00:00 a. m.,28/05/2020 12:00:00 a. m.,No
28766,30541,Persona Jurídica,,Se desconoce,29/06/2020 12:00:00 a. m.,29/06/2020 12:00:00 a. m.,No
29971,31795,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28448,30190,Persona Jurídica,,Se desconoce,14/06/2017 12:00:00 a. m.,14/06/2017 12:00:00 a. m.,No
25649,27108,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28988,30783,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24978,26397,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25308,26736,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29838,31665,Persona Jurídica,,Se desconoce,03/07/2020 12:00:00 a. m.,03/07/2020 12:00:00 a. m.,No
26022,27467,Persona Jurídica,,Se desconoce,05/07/2020 12:00:00 a. m.,10/12/2020 12:00:00 a. m.,No
25010,26436,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25534,26990,Persona Jurídica,,Se desconoce,07/07/2020 12:00:00 a. m.,07/07/2020 12:00:00 a. m.,No
25610,27068,Persona Jurídica,,Se desconoce,08/07/2020 12:00:00 a. m.,08/07/2020 12:00:00 a. m.,No
28566,30329,Persona Jurídica,,Se desconoce,09/07/2020 12:00:00 a. m.,09/07/2020 12:00:00 a. m.,No
25814,27263,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
28374,30107,Persona Jurídica,,Se desconoce,12/07/2020 12:00:00 a. m.,12/07/2020 12:00:00 a. m.,No
29278,31098,Persona Jurídica,,Se desconoce,12/02/2020 12:00:00 a. m.,12/02/2020 12:00:00 a. m.,No
30153,32033,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
29081,30882,Persona Jurídica,,Se desconoce,13/07/2020 12:00:00 a. m.,13/07/2020 12:00:00 a. m.,No
28608,30370,Persona Jurídica,,Se desconoce,03/07/2020 12:00:00 a. m.,03/07/2020 12:00:00 a. m.,No
25537,26993,Persona Jurídica,,Se desconoce,13/07/2020 12:00:00 a. m.,13/07/2020 12:00:00 a. m.,No
