IdSentenciado,aniosPrision,mesesPrision,diasPrision,bReparacion,bReparacionDefinir,bDecomiso,sBienesDecomisados,bBeneficioCondicional,bSustitutivoPena
1204,5,0,0,NO,NO,SI,Artefactos bélicos; vehículo,NO,NO
1273,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1274,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1275,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1276,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1277,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1278,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1279,15,0,0,SI,NO,SI,4 vehículos; 12 tambos; 2 tanques cisternas; 1 manguera,NO,NO
1284,0,0,0,NO,NO,SI,56942 litros de diesel,NO,NO
1290,7,6,0,NO,NO,SI,Narcótico,NO,NO
1291,7,6,0,NO,NO,SI,Narcótico,NO,NO
1292,7,6,0,NO,NO,SI,Narcótico,NO,NO
1293,7,6,0,NO,NO,SI,150 paquetes de marihuana y 150 muestras de marihuana,NO,NO
1294,7,6,0,NO,NO,SI,Narcótico,NO,NO
1295,7,6,0,NO,NO,SI,marihuana,NO,NO
1296,7,6,0,NO,NO,SI,Marihuana,NO,NO
1298,10,0,0,NO,NO,SI,Narcótico,NO,NO
1299,10,0,0,NO,NO,SI,Narcótico,NO,NO
1300,5,6,0,NO,NO,SI,Material bélico; vehículo,NO,NO
1311,6,3,0,NO,NO,SI,100 paquetes y muestras representativas de marihuana.,NO,NO
1221,6,8,0,NO,NO,SI,Estupefaciente,NO,NO
1222,4,0,0,NO,NO,SI,Objetos bélicos,SI,SI
1223,4,0,0,NO,NO,SI,Objetos bélicos,SI,SI
1314,14,8,0,NO,NO,SI,Objetos bélicos; credencial de elector apócrifa,NO,NO
1195,5,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1196,0,0,0,NO,NO,NO,,NO,NO
1225,5,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1226,5,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1227,5,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1198,10,0,0,NO,NO,SI,Psicotrópico,NO,NO
1199,0,0,0,NO,NO,SI,Armas; cargadores; cartuchos,NO,NO
1200,11,10,2,NO,NO,SI,Muestras de narcótico,NO,NO
1236,7,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1237,7,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1238,7,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1192,8,1,0,NO,NO,SI,Armas de fuego,NO,NO
1193,11,10,0,NO,NO,SI,Armas de fuego,NO,NO
1556,3,0,0,NO,NO,SI,Armas de fuego,SI,SI
1301,1872,0,0,SI,SI,NO,,NO,NO
1302,1702,0,0,SI,SI,NO,,NO,NO
1303,1872,0,0,SI,SI,NO,,NO,NO
1304,1172,0,0,SI,SI,NO,,NO,NO
1239,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1240,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1241,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1242,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1243,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1244,6,8,0,NO,NO,SI,Armamento bélico,NO,NO
1246,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1247,8,8,0,NO,NO,SI,Objetos bélicos,NO,NO
1248,8,8,0,NO,NO,SI,Objetos bélicos,NO,NO
1249,8,8,0,NO,NO,SI,Objetos bélicos,NO,NO
1205,14,1,15,NO,NO,SI,Objetos bélicos,NO,NO
1206,14,1,15,NO,NO,SI,Objetos bélicos,NO,NO
1207,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1208,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1209,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1253,7,8,0,NO,NO,SI,Objetos bélicos,NO,NO
1194,6,3,0,NO,NO,SI,Estupefaciente,NO,NO
1213,4,0,0,SI,NO,SI,Hidrocarburo,SI,SI
1214,4,0,0,SI,NO,SI,Hidrocarburo,SI,SI
1215,4,0,0,SI,NO,SI,Hidrocarburo,SI,SI
1216,4,0,0,SI,NO,SI,Hidrocarburo,SI,SI
1217,20,6,0,NO,NO,SI,Objetos bélicos,NO,NO
1218,3,9,0,NO,NO,SI,Cigarrillos,NO,NO
1312,14,1,15,NO,NO,SI,Objetos bélicos; psicotrópicos,NO,NO
1313,0,3,0,SI,NO,SI,3 vehículos,SI,SI
1272,0,0,0,NO,NO,SI,Narcótico,NO,NO
131,1,10,0,NO,NO,SI,Arma,NO,NO
132,1,10,0,NO,NO,SI,Arma,NO,NO
133,1,10,0,NO,NO,SI,Arma,NO,NO
134,1,10,0,NO,NO,SI,Arma,NO,NO
135,0,0,0,NO,NO,NO,,NO,NO
136,0,0,0,NO,NO,NO,,NO,NO
137,0,0,0,NO,NO,NO,,NO,NO
138,0,0,0,NO,NO,NO,,NO,NO
116,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
117,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
127,4,0,0,NO,NO,SI,Droga; vehículo,NO,NO
128,4,0,0,NO,NO,SI,Droga; vehículo,NO,NO
129,4,0,0,NO,NO,SI,Droga; vehículo,NO,NO
100,50,0,0,SI,NO,NO,,NO,NO
101,50,0,0,SI,NO,NO,,NO,NO
102,50,0,0,SI,NO,NO,,NO,NO
103,50,0,0,SI,NO,NO,,NO,NO
104,50,0,0,SI,NO,NO,,NO,NO
92,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
93,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
94,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
95,8,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos; formituras,NO,NO
130,12,0,0,SI,NO,NO,,NO,NO
105,10,0,0,NO,NO,SI,Gasolina; manguera,NO,NO
106,10,0,0,NO,NO,SI,Gasolina; manguera,NO,NO
107,10,0,0,NO,NO,SI,Gasolina; manguera,NO,NO
108,10,0,0,NO,NO,SI,Gasolina; manguera,NO,NO
96,0,0,0,NO,NO,NO,,NO,NO
109,9,0,0,NO,NO,NO,,NO,NO
110,10,0,0,NO,NO,SI,Broca; llave; coples; mochila,NO,NO
111,10,0,0,NO,NO,SI,Broca; llave; coples; mochila,NO,NO
112,10,3,0,NO,NO,SI,Broca; llave; coples; mochila,NO,NO
113,10,0,0,NO,NO,SI,Broca; llave; coples; mochila,NO,NO
123,8,0,0,NO,NO,SI,Armas; bolsa tipo mariconera; 600 pesos; cartuchos; narcótico,NO,NO
97,3,0,0,NO,NO,SI,Arma de fuego,SI,SI
143,10,0,0,SI,NO,SI,a)	Tres contenedores de plástico con reja metálica de mil litros de capacidad.b)	Tres muestras representativas identificadas como B.c)	Una manguera de aproximadamente diez metros con una válvula en uno de sus extremos.d)	Vehículo tipo Camioneta; marca Dodge Ram 350 Job Rated copetona; color blanco con franja verde; tipo vehículo Multipropósito tres puertas copetona; placas de circulación *********. de Servicio Particular del Estado de Michoacán; México; con número de identificación vehicular *********; año modelo 1995.,NO,NO
98,3,0,0,NO,NO,SI,Armas,SI,SI
144,0,0,0,NO,NO,SI,Objetos bélicos; narcóticos,NO,NO
145,0,0,0,NO,NO,SI,Objetos bélicos; narcóticos,NO,NO
99,4,0,0,NO,NO,SI,Armas; cartuchos,SI,SI
114,0,0,0,NO,NO,NO,,NO,NO
115,10,0,0,SI,NO,SI,Vehículos; muestras de hidrocarburo,NO,NO
139,0,0,0,NO,NO,NO,,NO,NO
140,0,0,0,NO,NO,NO,,NO,NO
141,0,0,0,NO,NO,NO,,NO,NO
125,10,0,0,NO,NO,SI,33kg de marihuana; vehículo,NO,NO
126,10,0,0,NO,NO,SI,33kg de marihuana; vehículo,NO,NO
120,10,0,0,SI,NO,SI,Vehículos; muestra de hidrocarburo,NO,NO
121,10,0,0,SI,NO,SI,Vehículos; muestra de hidrocarburo,NO,NO
122,15,0,0,SI,NO,SI,Vehículos; muestra de hidrocarburo,NO,NO
124,11,0,3,NO,NO,SI,Fusil; pistola; 2 cargadores; 60 cartuchos; 8.0805kg de marihuana; .0407kg de cocaína,NO,NO
87,0,0,0,NO,NO,NO,,NO,NO
88,7,0,0,NO,NO,SI,Cartuchos; fusil; carabina; envoltorios con marihuana,NO,NO
90,6,0,0,NO,NO,SI,Arma; cargadores; cartuchos; sobres con marihuana,NO,NO
91,6,0,0,NO,NO,SI,Arma; cargadores; cartuchos; sobres con marihuana,NO,NO
1447,0,0,0,NO,NO,NO,,NO,NO
1448,0,0,0,NO,NO,NO,,NO,NO
1449,12,0,0,SI,SI,SI,vehiculo automotor,NO,NO
1450,4,0,0,NO,NO,SI,arma de fuego,NO,NO
1451,0,0,0,NO,NO,NO,,NO,NO
1452,0,0,0,NO,NO,NO,,NO,NO
1453,50,0,3,SI,NO,NO,,NO,NO
1454,0,0,0,NO,NO,NO,,NO,NO
1455,6,8,0,NO,NO,SI,Narcótico,SI,SI
1456,0,0,0,NO,NO,NO,,NO,NO
1458,0,0,0,NO,NO,NO,,NO,NO
1459,0,0,0,NO,NO,NO,,NO,NO
1460,0,0,0,NO,NO,NO,,NO,NO
1461,10,0,0,NO,NO,SI,Narcótico,NO,NO
1462,2,0,0,NO,NO,SI,Material bélico,SI,SI
1463,2,0,0,NO,NO,SI,Material bélico,SI,SI
1464,2,0,0,NO,NO,SI,Material bélico,SI,SI
1465,2,0,0,NO,NO,SI,Material bélico,SI,SI
1466,6,3,0,NO,NO,SI,Narcóticos,NO,NO
6160,6,3,0,NO,NO,SI,narcotico,NO,NO
1468,10,0,0,NO,NO,SI,Narcótico; vehículo,NO,NO
1469,10,0,0,NO,NO,SI,Narcótico; vehículo,NO,NO
1470,10,0,0,NO,NO,SI,Narcótico; vehículo,NO,NO
1471,6,8,0,NO,NO,SI,Una licencia de conducir; una bolsa tipo mariconera; un teléfono móvil; un billete de la denominación de $500.00 M/N; doce billetes con la denominación de $200.00 M/N; veintiún billetes con la denominación de $100.00 M/N; doce billetes con la denominación de $50.00 M/N; dos billetes de 5 dólares; un billete de un dólar; cocaína con peso neto de 81.7 gramos; y una báscula electrónica de color negro y gris la cual cuenta con la leyenda “GemOro”.,NO,NO
7867,0,0,0,,,,,,NO
1473,7,0,0,NO,NO,SI,Objetos bélicos; estupefacientes,NO,NO
1474,7,0,0,NO,NO,SI,Estupefacientes,NO,NO
1475,4,0,0,NO,NO,SI,Galones; vehículo,SI,NO
1476,4,0,0,NO,NO,SI,Galones; vehículo,SI,NO
1477,4,0,0,NO,NO,SI,Galones; vehículo,SI,NO
1478,0,0,0,NO,NO,NO,,NO,NO
1479,8,0,0,NO,NO,SI,Objeto bélico; psicotrópicos,NO,NO
1484,0,0,0,,,,,,NO
1480,8,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1481,10,0,0,NO,NO,SI,7;200 gramos de marihuana; mochila,NO,NO
1482,3,0,0,NO,NO,SI,Arma de fuego; cartuchos,SI,SI
1483,0,0,0,NO,NO,SI,los objetos relacionados con los hechos materia de la acusación,NO,NO
1485,0,0,0,,,SI,los objetos relacionados con los hechos materia de la acusación,,NO
1486,0,0,0,,,SI,los objetos relacionados con los hechos materia de la acusación,,NO
1487,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1488,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1489,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1490,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1491,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1492,18,8,0,NO,NO,SI,Armamento; narcótico,NO,NO
1493,0,0,0,NO,NO,NO,,NO,NO
1494,0,0,0,NO,NO,NO,,NO,NO
1495,18,4,0,NO,NO,SI,Artefactos bélicos; numerario; narcóticos,NO,NO
1496,18,1,15,NO,NO,SI,Artefactos bélicos; numerario; narcóticos,NO,NO
1497,18,1,15,NO,NO,SI,Artefactos bélicos; numerario; narcóticos,NO,NO
1498,8,0,0,NO,NO,SI,Artefactos bélicos; numerario; narcóticos,NO,NO
1499,10,0,0,NO,NO,SI,Narcótico,NO,NO
1500,0,0,0,NO,NO,SI,Narcótico,NO,NO
1501,0,0,0,NO,NO,SI,Narcótico,NO,NO
1502,0,0,0,NO,NO,SI,Narcótico,NO,NO
1503,0,0,0,NO,NO,NO,,NO,NO
1504,10,0,0,NO,NO,SI,Narcótico,NO,NO
1505,0,0,0,NO,NO,NO,,NO,NO
1506,15,0,0,SI,NO,SI,Muestras; vehículo; 4 contenedores; 1 estructura; 1 manguera,NO,NO
1507,15,0,0,SI,NO,SI,Muestras; vehículo; 4 contenedores; 1 estructura; 1 manguera,NO,NO
7885,0,0,0,,,,,,NO
1508,0,0,0,NO,NO,NO,,NO,NO
7817,0,0,0,,,,,,NO
1509,15,0,0,SI,NO,SI,8 bidones; 1 manguera; 1 llave stilson; 1 cinturón,NO,NO
1510,10,0,0,SI,SI,SI,1 manguera; 1 estructura metálica,NO,NO
1511,10,0,0,SI,SI,SI,1 manguera; 1 estructura metálica,NO,NO
1512,4,0,0,SI,NO,SI,2 contenedores; 1 manguera; 1 conector; 1 muestra; hidrocarburo,SI,SI
1513,4,0,0,SI,NO,SI,2 contenedores; 1 manguera; 1 conector; 1 muestra; hidrocarburo,SI,SI
1514,2,0,0,NO,NO,SI,Psicrotrópico; artefactos bélicos,SI,SI
326,10,0,0,SI,SI,NO,,NO,NO
1515,10,0,0,SI,SI,NO,,NO,NO
1516,3,0,0,SI,NO,NO,,NO,NO
1517,10,0,0,NO,NO,SI,Psicotrópico; 2 maletas; boleto de autobús,NO,NO
1518,3,0,0,NO,NO,SI,Copia de certificado de secundaria,NO,NO
1519,5,10,19,NO,NO,SI,Mochila; 30 pistolas; 4 cajas con dos mil cartuchos,NO,NO
1520,4,3,0,NO,NO,SI,Estupefacientes,NO,NO
1521,0,0,0,NO,NO,SI,2 armas de fuego; 6 cargadores; 184 cartuchos; 12 paquetes,NO,NO
7781,10,0,0,SI,NO,SI,34;020 LITROS DE GASOLINA; Y UNA MANGUERA DE PRESION DE MATERIAL SINTÉTICO DE 5 METROS.,NO,NO
1524,5,0,0,NO,NO,SI,Artefactos bélicos,NO,NO
1525,12,0,0,SI,SI,NO,,NO,NO
7782,10,0,0,NO,NO,SI,1 arma de fuego de uso exclusivo; 685 cartuchos para armas de fuego de uso exclusivo; 34 cargadores para armas de fuego de uso exclusivo; 7 envoltorios con marihuana; y 1 paquete con marihuana.,NO,NO
1527,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1528,10,0,0,NO,NO,SI,Narcótico,NO,NO
7863,0,0,0,,,,,,NO
1529,0,0,0,NO,NO,NO,,NO,NO
1530,5,0,0,NO,NO,SI,Muestra de hidrocrarburo,NO,NO
1531,0,0,0,NO,NO,NO,,NO,NO
1532,10,8,0,NO,NO,SI,Artefactos bélicos,NO,NO
1533,5,0,0,NO,NO,SI,Artefactos bélicos,NO,NO
1534,11,8,0,NO,NO,SI,Artefactos bélicos,NO,NO
1535,13,6,0,NO,NO,SI,Artefactos bélicos y narcóticos,NO,NO
1536,12,9,0,NO,NO,SI,Material bélico,NO,NO
1537,12,9,0,NO,NO,SI,Material bélico,NO,NO
1538,13,6,0,NO,NO,SI,Material bélico,NO,NO
1539,10,0,0,NO,NO,SI,Fusil AR15 calibre .223mm; Fusil AR15 Olympi Arms; Fusil calibre .223mm; Fusil AR15 Colt; Fusil AK47; 5 cargadores calibre .223mm,NO,NO
1540,10,0,0,NO,NO,SI,Fusil AR15 calibre .223mm; Fusil AR15 Olympi Arms; Fusil calibre .223mm; Fusil AR15 Colt; Fusil AK47; 5 cargadores calibre .223mm,NO,NO
1541,10,0,0,NO,NO,SI,Fusil AR15 calibre .223mm; Fusil AR15 Olympi Arms; Fusil calibre .223mm; Fusil AR15 Colt; Fusil AK47; 5 cargadores calibre .223mm,NO,NO
1542,10,0,0,NO,NO,SI,Fusil AR15 calibre .223mm; Fusil AR15 Olympi Arms; Fusil calibre .223mm; Fusil AR15 Colt; Fusil AK47; 5 cargadores calibre .223mm,NO,NO
1557,0,3,0,SI,NO,SI,17 cajas de cigarro,SI,SI
1559,0,3,0,SI,NO,SI,17 cajas de cigarro,SI,SI
1560,10,0,0,NO,NO,SI,Narcótico,NO,NO
1561,0,0,0,NO,NO,NO,,NO,NO
1562,0,0,0,NO,NO,NO,,NO,NO
1563,0,0,0,NO,NO,NO,,NO,NO
1564,0,0,0,NO,NO,NO,,NO,NO
1565,1,0,0,NO,NO,SI,Cargadores; cartuchos,SI,SI
1566,3,0,0,NO,NO,SI,Arma; cargadores; bala percutida; cartucho percutido; bala,SI,SI
1567,3,0,0,NO,NO,SI,Arma; cargadores; bala percutida; cartucho percutido; bala,SI,SI
7758,10,7,15,SI,SI,NO,,NO,NO
1569,0,0,0,NO,NO,NO,,NO,NO
1570,0,0,0,NO,NO,NO,,NO,NO
1571,0,0,0,NO,NO,NO,,NO,NO
1572,8,0,0,NO,NO,SI,6 bidones de 20 litros; 1 bombda de agua; 1 manguera; 2 bidones de mil litros,NO,NO
1573,2,0,0,NO,NO,SI,6 bidones de 20 litros; 1 bombda de agua; 1 manguera; 2 bidones de mil litros,SI,SI
1574,5,7,15,NO,NO,SI,Narcótico cannabis sativa,NO,NO
1575,3,0,0,SI,NO,NO,,NO,NO
1576,0,0,0,NO,NO,NO,,NO,NO
7736,7,0,0,NO,NO,SI,artefacto bélico; y el narcótico aseguradospor constituir los objetos del delito,NO,NO
1578,5,0,0,NO,NO,SI,armas,NO,NO
1579,0,0,0,NO,NO,NO,,NO,NO
866,3,0,0,NO,NO,NO,,SI,SI
1580,6,8,0,NO,NO,SI,Artefactos bélicos,NO,NO
1581,6,8,0,NO,NO,SI,Objetos bélicos,NO,NO
1582,17,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1583,17,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1584,17,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1585,17,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1586,17,2,0,NO,NO,SI,Objetos bélicos,NO,NO
1587,3,6,0,NO,NO,SI,Objetos bélicos,SI,SI
1588,5,10,0,NO,NO,SI,Objetos bélicos; narcótico,NO,NO
1589,3,0,0,NO,NO,SI,Objetos bélicos,SI,NO
1590,0,0,0,NO,NO,NO,,NO,NO
1591,0,0,0,NO,NO,NO,,NO,NO
1592,0,0,0,NO,NO,NO,,NO,NO
1593,0,0,0,NO,NO,NO,,NO,NO
1594,0,0,0,NO,NO,NO,,NO,NO
1595,10,0,0,NO,NO,SI,Objetos bélicos; estupefacientes,NO,NO
1596,10,0,0,NO,NO,SI,Objetos bélicos; estupefacientes,NO,NO
1597,10,0,0,NO,NO,SI,Objetos bélicos; estupefacientes,NO,NO
1598,8,0,0,NO,NO,SI,Narcótico; material bélico,NO,NO
1599,12,0,0,NO,NO,SI,Narcótico; material bélico,NO,NO
5583,0,0,0,,,,,,NO
5584,0,0,0,NO,NO,SI,Arma de fuego; cartuchos utiles,NO,NO
1602,4,0,0,NO,NO,SI,armamento y narcótico,SI,SI
1603,0,0,0,NO,NO,SI,Arma de fuego; cargador y cartuchos,NO,NO
7788,0,0,0,NO,NO,NO,,NO,NO
1605,0,0,0,NO,NO,NO,,NO,NO
1607,9,6,0,NO,NO,SI,Narcóticos; material bélico,NO,NO
1608,0,0,0,NO,NO,NO,,NO,NO
1609,10,0,0,NO,NO,SI,Narcótico,NO,NO
1610,3,6,0,SI,NO,NO,,SI,SI
1611,2,0,0,SI,NO,NO,,SI,SI
1612,0,0,0,NO,NO,SI,Narcótico,NO,NO
1613,0,0,0,NO,NO,SI,Narcótico,NO,NO
1614,0,0,0,NO,NO,NO,,NO,NO
1615,0,0,0,NO,NO,NO,,NO,NO
1616,0,0,0,NO,NO,NO,,NO,NO
1617,0,0,0,NO,NO,NO,,NO,NO
1618,0,0,0,NO,NO,NO,,NO,NO
1619,10,0,0,NO,NO,SI,Estupefaciente; muestras del estupefaciente; compresor,NO,NO
1620,10,0,0,NO,NO,SI,Estupefaciente; muestras del estupefaciente; compresor,NO,NO
1621,11,8,0,NO,NO,NO,,NO,NO
1622,10,0,0,NO,NO,SI,Marihuana; vehículo,NO,NO
1623,10,0,0,NO,NO,SI,Marihuana; vehículo,NO,NO
1624,10,0,0,NO,NO,SI,Marihuana; vehículo,NO,NO
1625,0,0,0,NO,NO,NO,,NO,NO
1626,0,0,0,NO,NO,NO,,NO,NO
1627,3,6,0,NO,NO,SI,Arma de fuego,NO,NO
1628,10,0,0,SI,NO,SI,Hidrocarburo; vehículo,NO,NO
1629,5,10,0,NO,NO,SI,Objetos bélicos; narcótico,NO,NO
1630,5,10,0,NO,NO,SI,Objetos bélicos; narcótico,NO,NO
1632,0,0,0,NO,NO,NO,,NO,NO
7880,0,0,0,,,,,,NO
1633,12,0,0,SI,SI,NO,,NO,NO
7881,0,0,0,,,,,,NO
1634,0,0,0,NO,NO,NO,,NO,NO
7816,0,0,0,,,,,,NO
1635,10,0,0,NO,NO,SI,Droga,NO,NO
1636,10,0,0,NO,NO,SI,Droga,NO,NO
1637,10,0,0,NO,NO,SI,Petrolífero; muestras representativas; 4 contenedores,NO,NO
1638,0,0,0,NO,NO,NO,,NO,NO
1639,6,4,0,NO,NO,SI,Objetos bélicos,NO,NO
1641,9,6,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos,NO,NO
1642,12,0,0,NO,NO,SI,Armas de fuego; cargadores; cartuchos,NO,NO
7769,9,6,0,NO,NO,SI,Armas de fuego de uso exclusivo del Ejército; Armada y Fuerza Aérea; cargadores y cartuchos útiles; de esa exclusividad,NO,NO
1643,12,8,0,NO,NO,SI,Objetos bélicos; estupefacientes,NO,NO
1644,10,0,0,NO,NO,SI,Estupefaciente,NO,NO
1646,17,6,0,NO,NO,NO,,NO,NO
1647,7,0,0,NO,NO,SI,Material objeto del ilícito,NO,NO
7091,3,0,0,SI,NO,NO,,NO,NO
1649,0,0,0,NO,NO,NO,,NO,NO
1651,0,0,0,NO,NO,NO,,NO,NO
1652,0,0,0,NO,NO,NO,,NO,NO
1653,8,2,22,NO,NO,SI,Artefactos bélicos,NO,NO
1654,0,0,0,NO,NO,NO,,NO,NO
1655,0,0,0,NO,NO,NO,,NO,NO
1656,8,3,0,NO,NO,SI,Objetos bélicos,NO,NO
1657,6,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1658,7,6,0,NO,NO,SI,objetos bélicos,NO,NO
1659,4,0,0,NO,NO,SI,Artefactos bélicos,NO,NO
1660,13,8,0,NO,NO,SI,Artefactos bélicos; narcótico,NO,NO
1661,4,10,0,NO,NO,SI,1 arma de fuego tipo fúsil; calibre .223/5.56 milímetros con un cargador de plástico calibre.223/5.56 milímetros abastecido con 28 cartuchos.,NO,NO
1662,9,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1663,8,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1664,9,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1665,9,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1666,6,8,0,NO,NO,SI,Armas de fuego,NO,NO
1667,6,8,0,NO,NO,SI,Armas de fuego,NO,NO
1668,6,8,0,NO,NO,SI,Armas de fuego,NO,NO
1669,7,6,0,NO,NO,SI,Narcóticos,NO,NO
1670,7,6,0,NO,NO,SI,Narcóticos,NO,NO
1671,7,6,0,NO,NO,SI,Narcóticos,NO,NO
1672,0,0,0,NO,NO,NO,,NO,NO
1674,0,0,0,NO,NO,SI,Narcótico,NO,NO
1675,0,0,0,NO,NO,NO,,NO,NO
1676,0,0,0,NO,NO,NO,,NO,NO
1677,4,5,7,NO,NO,SI,Bolsas con cocaína,NO,NO
1678,8,0,3,NO,NO,SI,Objetos bélicos,NO,NO
1679,8,0,3,NO,NO,SI,Objetos bélicos,NO,NO
1680,8,0,0,NO,NO,SI,Objetos bélicos,NO,NO
1682,0,0,0,NO,NO,NO,,NO,NO
1683,9,0,0,NO,NO,SI,Carabina; fusil; 60 cartuchos; 2 cargadores,NO,NO
1684,0,10,0,NO,NO,SI,Narcótico,SI,NO
7886,3,0,0,NO,NO,SI,arma de fuego; tipo pistola; calibre .38 súper/38auto; marca Colt; matrícula 20418; país de fabricación E.U.A; con uncargador; así como de seis cartuchos útiles del mismo calibre,SI,SI
1686,0,0,0,NO,NO,NO,,NO,NO
1687,10,0,0,NO,NO,SI,Narcótico; numerario,NO,NO
7743,10,0,0,NO,NO,SI,narcoticos,NO,NO
5952,4,0,0,NO,NO,SI,CARGADORES,SI,NO
1690,3,0,0,NO,NO,SI,3710000 cigarros de tabaco; vehículo automotor,NO,NO
1691,6,3,0,NO,NO,SI,49.6 gramos de metanfetamina; 56.3 gramos de cocaína; 2 básculas electrónicas; 23.86 kg de cannabis,NO,NO
1693,3,0,3,NO,NO,SI,Arma de fuego,NO,NO
1694,0,0,0,NO,NO,NO,,NO,NO
1695,0,0,0,NO,NO,NO,,NO,NO
1696,0,0,0,NO,NO,NO,,NO,NO
1697,0,0,0,NO,NO,NO,,NO,NO
1698,0,0,0,NO,NO,NO,,NO,NO
1699,0,0,0,NO,NO,NO,,NO,NO
1700,0,0,0,NO,NO,NO,,NO,NO
1701,0,0,0,NO,NO,NO,,NO,NO
1702,0,0,0,NO,NO,NO,,NO,NO
1703,4,0,3,SI,SI,SI,Artefactos bélicos,NO,NO
1705,0,0,0,NO,NO,NO,,NO,NO
1706,7,0,0,NO,NO,SI,arma y narcótico,NO,NO
1707,0,0,0,NO,NO,NO,,NO,NO
1708,4,0,0,NO,NO,SI,Narcótico,SI,NO
1709,5,0,0,NO,NO,SI,Fusil; rifle,NO,NO
1711,9,0,0,NO,NO,SI,Narcóticos; 2 mallas de licra; 2 pasaportes; 2 pases de abordar,NO,NO
6157,9,2,31,NO,NO,SI,1- 2 Malla de licra.2-20 envoltorios de clorhidrato de metanfetamina .3-19 envoltorios de clorhidrato de metanfetamina .4-2 pasaportes.5-2 pases de abordar.  ,NO,NO
1712,8,4,0,NO,NO,SI,Artefactos bélicos,NO,NO
1713,8,4,0,NO,NO,SI,Artefactos bélicos,NO,NO
1714,5,9,0,NO,NO,SI,Armas de fuego; 117.2 gramos de marihuana,NO,NO
1715,7,8,0,NO,NO,SI,2 armas de fuego; 16 cargadores; 416 cartuchos,NO,NO
1716,8,8,0,NO,NO,SI,2 armas de fuego; 16 cargadores; 416 cartuchos,NO,NO
1717,4,0,0,NO,NO,NO,,SI,SI
7892,0,0,0,,,,,,NO
7887,0,0,0,,,,,,NO
7888,0,0,0,,,,,,NO
1721,4,6,0,NO,NO,SI,arma de fuego; tipo pistola; calibre .38súper/38 auto; marca Llama; matrícula 121240; país de fabricaciónEspaña; con un cargador; arma de fuego tipo revólver; calibre .38;marca Smith&Wesson; matrícula 196176; país de fabricación E.U.A.;seis cartuchos para arma de fuego; calibre .380 auto; marca Águila; ycincuenta cartuchos para arma de fuego; calibre 9 milímetros; Luger;marca Águila.,NO,NO
